Datum ;Zeit ;AT [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;Fehler1 ;Fehler2 ;Fehler3 ;
14.12.2015;00:02:05;-20,0;0;0,0;8,0;18,7;8,0;0;0;24,8;24,8;30,0;0;56,7;70,0;60,0;100;646,9;714,6;59,80;79,00;27;30;88,1;80,0;4;0;0;0;0;0;0;0;0;0;0;0;55,7;24,8;0;1;0;172;0;0;0;0;0;
14.12.2015;00:03:05;-20,0;0;0,0;8,0;18,7;8,0;0;0;24,8;24,8;30,0;0;58,9;70,0;60,0;100;651,1;720,0;59,79;79,00;27;30;86,9;80,0;4;0;0;0;0;0;0;0;0;0;0;0;55,7;24,8;0;1;0;172;0;0;0;0;0;
14.12.2015;00:04:05;-20,0;0;0,0;8,0;18,7;8,0;0;0;27,2;27,2;30,0;1;60,8;70,0;60,0;100;658,6;724,6;59,80;79,00;27;30;87,7;80,0;4;1;0;0;0;0;0;0;1;0;0;0;55,7;27,2;0;1;0;171;0;0;0;0;0;
14.12.2015;00:05:05;-20,0;0;0,0;8,0;18,7;8,0;0;0;43,3;43,3;25,0;1;58,5;8,0;60,0;0;627,8;8,0;0,00;0,00;36;30;89,1;80,0;5;0;0;0;0;0;0;0;1;0;0;0;55,7;43,3;0;1;0;171;0;0;0;0;0;
14.12.2015;00:06:05;-20,0;0;0,0;8,0;18,7;8,0;0;0;44,5;44,5;25,0;0;57,0;8,0;60,0;0;548,1;8,0;0,00;0,00;31;30;89,1;80,0;5;0;0;0;0;0;0;0;0;0;0;0;55,7;44,5;0;1;0;171;0;0;0;0;0;
14.12.2015;00:07:05;-20,0;0;0,0;8,0;18,7;8,0;0;0;43,7;43,7;25,0;0;57,1;8,0;60,0;0;486,1;8,0;0,00;0,00;27;30;96,6;80,0;5;0;0;0;0;0;0;0;0;0;0;0;55,7;43,7;0;1;0;171;0;0;0;0;0;
14.12.2015;00:08:05;-20,0;0;0,0;8,0;18,7;8,0;0;0;42,0;42,0;25,0;0;57,9;8,0;60,0;0;433,9;8,0;0,00;0,00;23;30;102,9;80,0;5;0;0;0;0;0;0;0;0;0;0;0;55,7;42,0;0;1;0;171;0;0;0;0;0;
14.12.2015;00:09:05;-20,0;0;0,0;8,0;18,7;8,0;0;0;40,3;40,3;25,0;0;58,7;8,0;60,0;0;384,8;8,0;0,00;0,00;18;30;110,1;80,0;5;0;0;0;0;0;0;0;0;0;0;0;55,7;40,3;0;1;0;171;0;0;0;0;0;
14.12.2015;00:10:05;-20,0;0;0,0;8,0;18,7;8,0;0;0;38,8;38,8;25,0;0;59,5;8,0;60,0;0;342,8;8,0;0,00;0,00;14;30;125,2;80,0;5;0;0;0;0;0;0;0;0;0;0;0;55,7;38,8;0;1;0;171;0;0;0;0;0;
14.12.2015;00:11:05;-20,0;0;0,0;8,0;18,7;8,0;0;0;37,5;37,5;25,0;0;60,1;8,0;60,0;0;307,3;8,0;0,00;0,00;11;30;138,6;80,0;5;0;0;0;0;0;0;0;0;0;0;0;55,7;37,5;0;1;0;171;0;0;0;0;0;
